_step,unmasked_mismatch_kl/std,masked_mismatch_kl/mean,unmasked_mismatch_kl/min,unmasked_mismatch_kl/median,masked_mismatch_kl/median,masked_mismatch_kl/min,unmasked_mismatch_kl/mean,masked_mismatch_kl/std,mismatch_kl/max,masked_mismatch_kl/max,mismatch_kl/min,mismatch_kl/median,unmasked_mismatch_kl/max,mismatch_kl/mean,mismatch_kl/std
114,0.13927000761032104,7.652276039123535,0.0,0.10228399187326431,8.004125595092773,0.0,0.13064444065093994,3.7522404193878174,13.228055953979492,27.943540573120117,0.0,3.4822254180908203,0.9932352900505066,3.6493959426879883,2.318207025527954
115,0.11842723190784454,7.665071487426758,0.0,0.09713330864906311,7.791275978088379,0.0,0.1266889125108719,4.358482837677002,25.685110092163086,51.282352447509766,0.0,3.4298198223114014,0.6018872261047363,3.37866473197937,2.420403480529785
116,0.16245046257972717,8.188712120056152,0.0,0.0939713642001152,8.757274627685547,0.0,0.14039994776248932,3.364182233810425,11.098244667053223,19.664518356323242,0.0,4.10750150680542,1.0270447731018066,4.05262565612793,2.1651718616485596
117,0.11148981750011444,8.362269401550293,0.0,0.09775785356760025,8.286872863769531,0.0,0.11602582782506943,7.380030155181885,58.63651657104492,111.87150573730469,0.0,3.5262668132781982,0.7615891695022583,3.796523094177246,3.894449234008789
118,0.1355648636817932,8.412546157836914,9.064873302122578e-05,0.09208351373672485,8.255643844604492,0.0,0.12451456487178802,3.646825075149536,13.562153816223145,34.856773376464844,0.015742670744657516,3.480099678039551,0.8961821794509888,3.5908713340759277,1.958787441253662
119,0.14086408913135529,9.503521919250488,0.0,0.09672383219003677,7.5918450355529785,0.0,0.13713985681533813,32.29585266113281,53.3817138671875,532.8154296875,0.0,3.243469715118408,0.8459137678146362,3.7913002967834473,3.922333002090454
120,0.1269214153289795,7.785719394683838,0.0003359764814376831,0.10045287758111954,8.153359413146973,0.0,0.13601265847682953,3.2180404663085938,14.184221267700195,26.24724006652832,0.03269980102777481,3.3897969722747803,0.7000824213027954,3.5532772541046143,2.1570041179656982
121,0.11688131093978882,7.521400451660156,0.0,0.08771194517612457,7.730489730834961,0.0,0.11452849954366684,3.7017152309417725,25.129985809326172,43.93003463745117,0.0,3.0967001914978027,0.6987455487251282,3.4082119464874268,2.396904706954956
122,0.11319675296545029,7.368348598480225,0.0,0.097275510430336,7.63911247253418,0.0,0.1238768994808197,3.2322232723236084,15.872933387756348,30.23150062561035,0.0,3.462285280227661,0.7378718256950378,3.4514076709747314,1.9846209287643433
123,0.1303005963563919,7.831512928009033,0.0,0.10739223659038544,8.135137557983398,0.0,0.139084592461586,2.9052531719207764,10.296171188354492,21.4537410736084,0.0,3.730717897415161,0.7332102060317993,3.765106201171875,1.9422471523284912
124,0.14614148437976837,8.0529146194458,0.0,0.10433488339185715,8.188076972961426,0.0,0.1414565145969391,5.197530269622803,25.072969436645508,79.3232421875,0.0,3.772430419921875,0.8802396655082703,3.9160282611846924,2.280740976333618
125,0.14813554286956787,8.297286987304688,0.0,0.09244877099990845,7.747957229614258,0.0,0.1369396299123764,9.799311637878418,28.858015060424805,129.8156280517578,0.0,3.5825719833374023,0.8256678581237793,3.7968640327453613,2.8383305072784424
126,0.14117886126041412,7.918333053588867,0.0,0.08752915263175964,7.703688144683838,0.0,0.12717017531394958,3.657224655151367,14.37004280090332,29.29498291015625,0.0,3.3619678020477295,0.9630017280578613,3.635200023651123,2.1425914764404297
127,0.15920935571193695,7.588733673095703,0.0,0.10071871429681778,7.770835876464844,0.0,0.1443580538034439,3.344973564147949,9.915172576904297,21.559391021728516,0.0,3.362787961959839,1.1727627515792847,3.4321653842926025,2.0518627166748047
128,0.1302325427532196,7.333492755889893,0.0,0.09678284823894501,7.703274250030518,0.0,0.12526507675647736,3.870112419128418,14.792224884033203,30.936981201171875,0.0,2.876610517501831,0.8005056381225586,3.0079708099365234,1.9993984699249268
129,0.11695116758346558,7.78694486618042,0.0,0.08432496339082718,7.878500938415527,0.0,0.12067356705665588,4.60875940322876,19.605945587158203,42.47005844116211,0.0,2.9714314937591553,0.6171870231628418,3.1348283290863037,2.2796313762664795
130,0.10921253263950348,7.813926696777344,0.0,0.07812421768903732,7.788543701171875,0.0,0.11547595262527466,3.4668312072753906,10.999879837036133,18.282058715820312,0.0,3.0052616596221924,0.5060391426086426,3.3110928535461426,1.947089672088623
131,0.13173575699329376,9.825414657592773,0.0,0.09859371930360794,7.645849227905273,0.0,0.13443274796009064,38.60073471069336,319.8030700683594,639.1985473632812,0.0,3.2341959476470947,0.7570995092391968,4.531177520751953,19.38368797302246
132,0.12626199424266815,7.6795501708984375,0.00019999912183266133,0.1027810126543045,7.449975490570068,0.0,0.12802375853061676,4.8222479820251465,42.54731369018555,56.72550964355469,0.026250213384628296,2.6922292709350586,0.7682133316993713,3.1445469856262207,3.1321592330932617
133,0.12949763238430023,7.486050128936768,0.0,0.11479275673627853,6.832121849060059,0.0,0.13952577114105225,13.649417877197266,122.36654663085938,224.1344757080078,0.0,2.7040836811065674,0.7138040065765381,3.2651259899139404,7.55690860748291
134,0.1282680779695511,7.095729827880859,0.0007233470678329468,0.09001563489437103,6.96049690246582,0.0,0.13100174069404602,4.107138633728027,20.353256225585938,38.9949836730957,0.008919751271605492,2.5741891860961914,0.7481626868247986,2.8004965782165527,2.1110193729400635
135,0.14330707490444183,6.30897331237793,0.0,0.11018925160169601,6.278031349182129,0.0,0.14347302913665771,3.2728991508483887,7.266282081604004,30.830890655517578,0.0,2.2655370235443115,0.8545738458633423,2.466294050216675,1.597353219985962
136,0.12117140740156174,7.56427001953125,0.0,0.09807281941175461,7.545551300048828,0.0,0.13484780490398407,3.895338535308838,26.623977661132812,50.52055740356445,0.0,3.009268045425415,0.7685270309448242,3.1273717880249023,2.2652530670166016
137,0.12784229218959808,6.212372779846191,0.0,0.0847390741109848,6.526956558227539,0.0,0.11590874940156937,3.4834139347076416,12.052075386047363,20.66069984436035,0.0,2.0257275104522705,0.8479496240615845,2.3866922855377197,1.9246718883514404
138,0.12324429303407669,6.87876033782959,0.0,0.0897853896021843,6.4842681884765625,0.0,0.12033562362194061,7.4684271812438965,48.548423767089844,102.92884063720703,0.0,2.407794713973999,0.6907501220703125,2.798635244369507,3.62580943107605
139,0.10274679958820343,6.89139461517334,0.0006587356328964233,0.10181539505720139,6.576224327087402,0.0,0.1228896975517273,4.526306629180908,13.71341609954834,43.0845832824707,0.009880825877189636,2.221165657043457,0.624650239944458,2.502269744873047,1.9320659637451172
140,0.13016009330749512,6.161787509918213,0.0,0.09900104254484177,6.12734317779541,0.0,0.1276077926158905,6.956675052642822,55.037227630615234,109.9099349975586,0.0,2.2198896408081055,0.7376620173454285,2.4003994464874268,3.4935293197631836
141,0.11163076758384705,6.380434036254883,0.0,0.08856348693370819,6.434107780456543,0.0,0.11211126297712326,3.4594171047210693,8.885031700134277,17.80630111694336,0.0,2.434868097305298,0.5755575299263,2.6386120319366455,1.8629995584487915
142,0.13046026229858398,7.102264881134033,0.0,0.07887934148311615,6.937689781188965,0.0,0.11572086066007614,7.124907970428467,30.8826961517334,103.69313049316406,0.0,2.3691680431365967,0.6629045605659485,2.67756724357605,2.484060287475586
143,0.12690487504005432,7.402414321899414,0.0,0.1072501614689827,7.510772705078125,0.0,0.1417984515428543,8.310280799865723,26.407567977905273,131.76866149902344,0.0,2.911442279815674,0.6327954530715942,3.1493470668792725,2.4726598262786865
144,0.12945754826068878,6.609727382659912,0.0,0.08535114675760269,6.80921745300293,0.0,0.12446297705173492,3.68666410446167,9.973299026489258,23.24238395690918,0.0,2.4065074920654297,0.8573489785194397,2.5574593544006348,1.9616938829421997
145,0.11959510296583176,8.064685821533203,0.0,0.11365137994289398,7.774655818939209,0.0,0.13605616986751556,5.531188011169434,27.004241943359375,59.02524185180664,0.0,3.22548508644104,0.8116738796234131,3.4872920513153076,2.6836979389190674
146,0.1234465017914772,6.779832363128662,0.0,0.07031500339508057,6.956035137176514,0.0,0.11296579986810684,4.001347064971924,11.570084571838379,25.389497756958008,0.0,2.3417716026306152,0.6989390254020691,2.5397377014160156,1.9317089319229126
147,0.13735419511795044,6.990835666656494,0.0,0.10652271658182144,6.39237117767334,0.0,0.13822825253009796,4.35848331451416,32.784156799316406,47.76823806762695,0.0,2.589156150817871,0.9797144532203674,2.9494690895080566,2.707132577896118
148,0.14786705374717712,7.728562355041504,5.960464477539063e-08,0.10510259121656418,7.356926918029785,0.0,0.14338599145412445,4.5198073387146,33.663917541503906,63.083839416503906,0.022471750155091286,3.2405636310577393,0.9939524531364441,3.556201219558716,2.7632410526275635
149,0.10209628194570541,8.131745338439941,9.934107083608978e-07,0.07778557389974594,8.103636741638184,0.0,0.10364323854446411,3.258415460586548,13.582849502563477,24.373868942260742,0.052721116691827774,3.0863068103790283,0.6879981756210327,3.2008657455444336,1.884507179260254
150,0.11347944289445877,7.2979607582092285,0.0,0.11080541461706161,7.047250270843506,0.0,0.13060152530670166,3.4666213989257812,10.229960441589355,28.194698333740234,0.0,3.0003156661987305,0.5696095824241638,3.100801944732666,1.842218279838562
151,0.13222026824951172,7.725356101989746,0.0,0.09383702278137207,7.595373153686523,0.0,0.1242886409163475,5.128564357757568,40.125396728515625,62.36302185058594,0.0,3.266118049621582,0.8528634905815125,3.5631089210510254,3.1360867023468018
152,0.11715032160282135,7.814136028289795,1.9073486612342094e-07,0.06480934470891953,7.740861892700195,0.0,0.10440671443939209,3.4888222217559814,9.936429023742676,30.102636337280273,0.027240604162216187,2.9501235485076904,0.7736576795578003,3.25128173828125,2.071686029434204
153,0.13494282960891724,10.354640007019043,0.0,0.12472805380821228,7.795119762420654,0.0,0.14848965406417847,38.554176330566406,338.4403076171875,620.473876953125,0.0,3.1939566135406494,0.7241751551628113,4.658172130584717,20.763038635253906
154,0.14801126718521118,8.071317672729492,3.8743019104003906e-07,0.08353713899850845,7.797544002532959,0.0,0.13051587343215942,6.8422627449035645,18.639251708984375,102.29917907714844,0.0224684476852417,3.010453701019287,1.070354700088501,3.391653060913086,2.2914247512817383
155,0.118012435734272,9.222126007080078,2.2172928311192663e-06,0.07604207843542099,9.001843452453613,0.0,0.11193548142910004,5.569509983062744,43.01047897338867,73.5772933959961,0.026348769664764404,3.5847764015197754,0.6082077026367188,3.901763916015625,3.3201851844787598
156,0.11507966369390488,8.68352222442627,0.0,0.09990940243005753,8.523465156555176,0.0,0.11788976192474365,5.848447322845459,30.186800003051758,78.46355438232422,0.0,3.829951524734497,0.8294973969459534,3.980386734008789,2.9365806579589844
157,0.12295280396938324,7.266732692718506,0.0,0.07437591999769211,7.359285831451416,0.0,0.10404280573129654,4.153746604919434,26.312795639038086,43.85329818725586,0.0,2.6326048374176025,0.9004451632499695,3.068448781967163,2.5942344665527344
158,0.1319858878850937,7.191343307495117,0.0,0.07550492882728577,7.59518575668335,0.0,0.11275029927492142,3.8512420654296875,13.075787544250488,20.88789939880371,0.0,2.931993007659912,0.915080726146698,2.9732954502105713,2.1411778926849365
159,0.12420634925365448,7.721813201904297,0.0,0.09604047238826752,7.273923873901367,0.0,0.12505678832530975,8.367392539978027,83.99813079833984,129.81521606445312,0.0,2.640449285507202,0.6216737031936646,3.076512098312378,5.29335355758667
160,0.13951554894447327,7.644143104553223,0.0,0.08418399095535278,7.609379768371582,0.0,0.12339628487825394,3.4869332313537598,9.814688682556152,17.08037567138672,0.0,2.7302956581115723,0.8333207368850708,2.951211929321289,1.969954252243042
161,0.12383261322975159,7.37038516998291,0.0,0.08459484577178955,7.452834129333496,0.0,0.11004550009965897,3.330355644226074,9.205941200256348,22.59650993347168,0.0,2.9968273639678955,0.7846546173095703,3.160421371459961,2.0169994831085205
162,0.10829025506973267,7.044994831085205,0.0,0.0755380392074585,7.605469703674316,0.0,0.10325166583061218,4.202192783355713,13.989052772521973,37.27299118041992,0.0,2.47056245803833,0.5820630788803101,2.733090877532959,2.079110860824585
163,0.13683605194091797,7.8636860847473145,0.0,0.09673178195953369,7.928736209869385,0.0,0.1270589679479599,3.4897725582122803,8.139104843139648,25.898536682128906,0.0,3.0595719814300537,0.8475229144096375,3.2123281955718994,1.9243850708007812
164,0.22207733988761902,6.977578163146973,0.0,0.11631961911916733,7.2526421546936035,0.0,0.15642613172531128,2.749157667160034,7.748430252075195,15.900490760803223,0.0,2.690106153488159,2.999898910522461,2.8412342071533203,1.682378888130188
165,0.1166660264134407,6.700638771057129,0.0,0.10038064420223236,6.649737358093262,0.0,0.13030067086219788,2.9481425285339355,9.556194305419922,14.525169372558594,0.0,2.614553928375244,0.5547377467155457,2.796483039855957,1.7459243535995483
166,0.14751607179641724,9.575721740722656,0.0,0.10986986011266708,7.734500408172607,0.0,0.14767323434352875,33.645633697509766,370.6795349121094,556.0048828125,0.0,2.8667242527008057,1.3407554626464844,4.513680458068848,22.524248123168945
167,0.12469112873077393,9.449238777160645,0.0,0.09286230057477951,7.476780891418457,0.0,0.123933345079422,34.015037536621094,71.19068908691406,569.425048828125,0.0,2.8334810733795166,0.6604554057121277,3.2534899711608887,4.600951194763184
168,0.12555313110351562,7.70648193359375,9.695689186628442e-06,0.10607114434242249,7.681555271148682,0.0,0.1336950659751892,3.8957531452178955,9.781967163085938,35.57389450073242,0.009150947444140911,3.0301461219787598,0.8922800421714783,3.222029209136963,1.8716367483139038
169,0.13539712131023407,8.25142765045166,0.0,0.11238522082567215,7.670348167419434,0.0,0.13822141289710999,9.06622314453125,44.94283676147461,100.4882583618164,0.0,3.061016082763672,0.7886962890625,3.425588846206665,3.807468891143799
170,0.1478256732225418,9.557271957397461,0.0,0.11528180539608002,7.320387363433838,0.0,0.15016987919807434,43.91744613647461,335.1662292480469,726.0324096679688,0.0,2.815708875656128,0.9943373799324036,4.1154046058654785,20.319902420043945
171,0.10646411776542664,7.502281665802002,0.0,0.0850066989660263,7.6643829345703125,0.0,0.1116785928606987,4.704498767852783,18.76615333557129,46.836116790771484,0.0,2.4562950134277344,0.5445117354393005,3.108067274093628,2.6364009380340576
172,0.11893121898174286,8.033394813537598,0.0,0.11834019422531128,8.062126159667969,0.0,0.13619288802146912,5.553018569946289,47.88095474243164,82.87003326416016,0.0,3.440647602081299,0.632498562335968,3.5924088954925537,3.261202096939087
173,0.13012292981147766,7.689698696136475,0.0,0.08951318264007568,7.847072124481201,0.0,0.12480681389570236,4.357135772705078,11.060948371887207,38.69231414794922,0.0,3.000857353210449,0.777597963809967,3.260061025619507,2.1535820960998535
174,0.12376441806554794,7.339835166931152,2.1855036891338386e-07,0.08808697760105133,7.324761867523193,0.0,0.11975187063217163,4.965723991394043,37.66910171508789,66.60420989990234,0.008095715194940567,2.713046073913574,0.8034179210662842,2.990105152130127,2.9298465251922607
175,0.11266349256038666,7.1318817138671875,0.0,0.08637665212154388,7.351100921630859,0.0,0.11274035274982452,4.335658550262451,9.880199432373047,22.202980041503906,0.0,2.4870717525482178,0.6081396341323853,2.7865657806396484,2.008401393890381
176,0.12848643958568573,8.368148803710938,0.0,0.09616609662771225,8.081548690795898,0.0,0.12739314138889313,7.358849048614502,25.04715919494629,112.33694458007812,0.0,3.2121455669403076,0.8648262619972229,3.475893259048462,2.5232017040252686
177,0.13164398074150085,7.931891918182373,0.0,0.07022792100906372,8.130038261413574,0.0,0.11209973692893982,5.233515739440918,27.067655563354492,58.62899398803711,0.0,3.2308943271636963,0.7644167542457581,3.498530626296997,2.8740968704223633
178,0.13560374081134796,7.441277503967285,0.0,0.08255847543478012,7.60335111618042,0.0,0.12480834126472473,4.076592922210693,12.34906005859375,36.41556167602539,0.0,2.914174795150757,0.699661910533905,3.1277239322662354,2.1568286418914795
179,0.10533134639263153,9.571505546569824,0.0,0.06740400195121765,8.1609525680542,0.0,0.09910289943218231,33.13660430908203,255.325927734375,552.9451293945312,0.0,2.901296377182007,0.6040255427360535,4.050949573516846,15.338253021240234
180,0.1159893125295639,7.882858753204346,0.0,0.06941356509923935,8.143805503845215,0.0,0.10351797938346863,4.189874172210693,10.47831916809082,18.579914093017578,0.0,3.2269084453582764,0.64641934633255,3.4867641925811768,2.519162654876709
181,0.11868178099393845,8.84725570678711,2.384185791015625e-07,0.060689471662044525,8.868083000183105,0.0,0.09501931071281433,3.634596347808838,13.890179634094238,26.021217346191406,0.004157728515565395,3.1819257736206055,0.6232459545135498,3.464918851852417,2.287397623062134
182,0.13590319454669952,9.140298843383789,0.0,0.08174309134483337,8.920716285705566,0.0,0.12081760913133621,3.813013792037964,11.128506660461426,20.172800064086914,0.0,3.8378093242645264,0.8137947916984558,4.045870304107666,2.4811131954193115
183,0.09774453192949295,9.302815437316895,1.1920928955078125e-07,0.05160398781299591,9.399530410766602,0.0,0.08497853577136993,5.304272651672363,13.181005477905273,48.75288391113281,0.027839038521051407,3.755660057067871,0.6854286789894104,3.759932518005371,2.6738030910491943
184,0.12063266336917877,9.189821243286133,0.0,0.07534446567296982,9.248133659362793,0.0,0.10949496179819107,3.6109681129455566,11.474390029907227,18.821786880493164,0.0,3.70973801612854,0.8329160809516907,4.05177116394043,2.5482938289642334
185,0.10096506029367447,9.229328155517578,0.0,0.03789995610713959,9.762656211853027,0.0,0.07571704685688019,4.347305774688721,13.12846851348877,19.006860733032227,0.0,4.271364212036133,0.6616986989974976,4.334786415100098,3.074708938598633
186,0.11568932235240936,9.63472843170166,0.0,0.08088161796331406,9.57192611694336,0.0,0.10767637938261032,5.86093807220459,40.96369552612305,75.47126770019531,0.0,4.498945236206055,0.5855494141578674,4.667616844177246,3.4260361194610596
187,0.13946017622947693,9.407437324523926,0.0,0.06455034017562866,9.655799865722656,0.0,0.10924732685089111,7.923125743865967,49.21529769897461,117.9794692993164,0.0,3.7422304153442383,0.7077637910842896,4.312316417694092,4.073235988616943
188,0.10871636122465134,9.961623191833496,0.0,0.05835039168596268,10.077630996704102,0.0,0.09641456604003906,6.152392387390137,38.33536911010742,57.557289123535156,0.0,4.266697406768799,0.5857767462730408,4.673769474029541,3.6410622596740723
189,0.12950129806995392,7.615102291107178,0.0,0.04580351710319519,7.978123188018799,0.0,0.09751410037279129,4.518677711486816,11.157365798950195,35.3576545715332,0.0,3.167227268218994,0.7284424901008606,3.3930575847625732,2.5151398181915283
190,0.1401955485343933,9.796486854553223,1.4305115314527939e-07,0.07239241153001785,9.464305877685547,0.0,0.11680753529071808,4.43211030960083,12.608049392700195,49.980133056640625,0.01123057585209608,4.254592418670654,0.9029286503791809,4.536991119384766,2.64272141456604
191,0.10999823361635208,8.528541564941406,0.0,0.0583377331495285,9.006396293640137,0.0,0.09703047573566437,4.5384087562561035,22.241350173950195,37.76598358154297,0.0,3.2753348350524902,0.5389864444732666,3.6417412757873535,2.973663330078125
192,0.12742942571640015,8.949273109436035,0.0,0.06666729599237442,9.186882972717285,0.0,0.10603033751249313,4.156065940856934,14.129414558410645,21.460878372192383,0.0,3.8720617294311523,0.7347636818885803,4.198030948638916,2.7191948890686035
193,0.11715225130319595,8.321759223937988,0.0,0.05598241090774536,8.458257675170898,0.0,0.09322825074195862,4.160763263702393,14.221024513244629,32.0491943359375,0.0,3.0942883491516113,0.8472933769226074,3.4618730545043945,2.492974042892456
194,0.12258335947990417,9.686970710754395,0.0,0.07565957307815552,8.856922149658203,0.0,0.10859539359807968,10.98592472076416,79.61646270751953,139.32667541503906,0.0,3.6262333393096924,0.7536225318908691,4.304317474365234,6.260948181152344
195,0.09756398946046829,9.059957504272461,0.0,0.04810097813606262,8.984804153442383,0.0,0.08051605522632599,6.711452960968018,36.53371047973633,77.48208618164062,0.0,3.406803607940674,0.5764699578285217,4.001350402832031,3.541637897491455
196,0.13247208297252655,8.304532051086426,0.0,0.07761513441801071,8.330821990966797,0.0,0.11441786587238312,4.597960948944092,11.007979393005371,26.782691955566406,0.0,3.3375799655914307,0.7228842377662659,3.5268335342407227,2.4472362995147705
197,0.14373452961444855,8.038104057312012,0.0,0.10116448253393173,7.86875057220459,0.0,0.13703297078609467,3.3401849269866943,10.770280838012695,16.03424835205078,0.0,3.1757757663726807,0.7926889061927795,3.5149126052856445,2.263188123703003
198,0.14576193690299988,9.466079711914062,0.0,0.06933219730854034,9.26089096069336,0.0,0.11259505152702332,5.77908182144165,29.083696365356445,62.15958023071289,0.0,3.632891893386841,1.0763604640960693,3.8698956966400146,2.8015899658203125
199,0.10902857780456543,8.133533477783203,2.5828680350059585e-07,0.047693703323602676,8.150191307067871,0.0,0.09172539412975311,3.764655828475952,11.333585739135742,16.209266662597656,0.00015050172805786133,2.7008261680603027,0.5937685370445251,3.0135698318481445,1.9765688180923462
200,0.0888262465596199,8.66750717163086,3.123283477179939e-06,0.05812952667474747,8.792813301086426,0.0,0.08559523522853851,4.74489688873291,12.263381004333496,38.195594787597656,0.0019109547138214111,3.422712564468384,0.47797712683677673,3.511460781097412,2.307860851287842
201,0.09962240606546402,8.403757095336914,0.0,0.06838557124137878,9.088824272155762,0.0,0.09641949087381363,4.294279098510742,11.225375175476074,21.485767364501953,0.0,3.3907577991485596,0.4889831840991974,3.5940053462982178,2.4944875240325928
202,0.11848652362823486,7.940413475036621,0.0,0.05866274982690811,8.465789794921875,0.0,0.09744881093502045,4.236984729766846,9.219462394714355,18.61377716064453,0.0,3.1943390369415283,0.6578420996665955,3.0965960025787354,2.194892406463623
203,0.12315694242715836,8.788914680480957,0.0,0.057416655123233795,8.91611385345459,0.0,0.10253699123859406,4.433973789215088,11.775591850280762,39.25144577026367,0.0,3.8625314235687256,0.6535884737968445,4.032261848449707,2.679857015609741
204,0.13519223034381866,8.141571998596191,0.0,0.05448390915989876,8.801055908203125,0.0,0.09613451361656189,4.651518821716309,12.584091186523438,22.359895706176758,0.0,2.9764342308044434,0.8268744945526123,3.2405686378479004,2.476378917694092
205,0.12775224447250366,7.6427483558654785,0.0,0.07299799472093582,7.997698783874512,0.0,0.10489986091852188,4.343075275421143,10.458230972290039,17.204944610595703,0.0,3.135991334915161,0.8191807866096497,3.314432382583618,2.4443070888519287
206,0.1242593452334404,8.704566955566406,0.0,0.0773179829120636,9.22379207611084,0.0,0.11133718490600586,5.047071933746338,11.2627534866333,45.602210998535156,0.0,3.250899076461792,0.6870602965354919,3.534334421157837,2.6687755584716797
207,0.1068413034081459,9.037022590637207,0.0,0.048461221158504486,9.236002922058105,0.0,0.08474265784025192,7.770913600921631,11.543721199035645,113.61261749267578,0.0,3.674072027206421,0.5721696019172668,3.530250072479248,2.41227126121521
208,0.15668745338916779,8.839709281921387,0.0,0.06433974206447601,9.148019790649414,0.0,0.11401420086622238,4.83522367477417,20.597911834716797,30.096200942993164,0.0,3.925468921661377,1.5438151359558105,4.343341827392578,3.253098487854004
209,0.14165514707565308,9.091241836547852,6.437301749429025e-07,0.08235509693622589,8.877655029296875,0.0,0.12677116692066193,6.618599891662598,11.233871459960938,96.24868774414062,0.0005112621583975852,3.551112413406372,0.776925265789032,3.5879530906677246,2.1836235523223877
210,0.10011184960603714,8.77906322479248,0.0,0.06520041078329086,8.507819175720215,0.0,0.09863505512475967,6.502533435821533,37.75362777709961,92.71369171142578,0.0,2.9609999656677246,0.42781540751457214,3.512202024459839,3.186983346939087
211,0.1238391175866127,8.834587097167969,0.0,0.054388627409935,9.07313346862793,0.0,0.09535753726959229,4.744527816772461,11.485235214233398,29.86122703552246,0.0,3.567495346069336,0.9371180534362793,3.6816718578338623,2.547189712524414
212,0.08935082703828812,9.290513038635254,0.0,0.041679348796606064,9.815903663635254,0.0,0.07637175917625427,4.280397891998291,12.162967681884766,25.570659637451172,0.0,4.178511619567871,0.482129842042923,4.098750114440918,2.654158115386963
213,0.11219358444213867,9.656203269958496,0.0,0.059651244431734085,9.639545440673828,0.0,0.09358566999435425,8.343202590942383,14.395088195800781,114.27830505371094,0.0,3.867279529571533,0.6244818568229675,3.880319833755493,2.7808468341827393
214,0.12340983748435974,7.737632751464844,0.0,0.04498795047402382,8.008346557617188,0.0,0.09456123411655426,7.135561466217041,53.676368713378906,93.93140411376953,0.0,2.9591500759124756,0.7141145467758179,3.0598108768463135,3.7722742557525635
215,0.10418590158224106,7.939506530761719,0.0,0.05202152580022812,8.3958158493042,0.0,0.08333241939544678,4.451556205749512,10.78264331817627,21.894468307495117,0.0,3.117042303085327,0.8898292183876038,3.1527340412139893,2.30191707611084
216,0.12374965846538544,12.051412582397461,2.205371856689453e-06,0.05644718557596207,8.601241111755371,0.0,0.09817808866500854,48.273311614990234,329.4212341308594,705.7967529296875,0.003114688443019986,3.3045027256011963,0.8283757567405701,4.898018836975098,20.575376510620117
217,0.10658053308725357,9.313434600830078,3.099441414633475e-07,0.0730862021446228,9.278237342834473,0.0,0.09709817171096802,4.516899108886719,11.187610626220703,25.363327026367188,0.015110545791685581,3.984455108642578,0.6982133984565735,3.9430665969848633,2.468350648880005
218,0.11727537214756012,7.635561943054199,0.0,0.06386114656925201,8.121556282043457,0.0,0.09617719054222107,4.562392711639404,16.109722137451172,34.71352005004883,0.0,3.1628148555755615,0.9390935897827148,3.2882518768310547,2.478281021118164
219,0.10734071582555771,9.095189094543457,0.0,0.08944123238325119,9.519789695739746,0.0,0.10457571595907211,4.184597015380859,10.40003776550293,23.34539222717285,0.0,3.759002208709717,0.6039178371429443,4.024191379547119,2.5967788696289062
220,0.1113419160246849,9.00887393951416,0.0,0.047062695026397705,9.687922477722168,0.0,0.08017665892839432,5.369004249572754,14.652231216430664,25.873947143554688,0.0,3.4456064701080322,0.6366137266159058,4.079121112823486,3.213216543197632
221,0.11342460662126541,9.066643714904785,0.0,0.06258077919483185,9.348128318786621,0.0,0.09606076776981354,4.136458396911621,10.533915519714355,21.59077262878418,0.0,4.312527179718018,0.6616805195808411,4.275527000427246,2.5954887866973877
222,0.1293996274471283,9.191605567932129,0.0,0.05570884048938751,9.238396644592285,0.0,0.10340392589569092,5.212560653686523,12.481148719787598,54.765682220458984,0.0,3.4512765407562256,0.714585542678833,3.7737743854522705,2.5957999229431152
223,0.12175773084163666,10.335665702819824,0.0,0.06304407119750977,10.931306838989258,0.0,0.09835316240787506,4.71281099319458,13.06700611114502,52.698204040527344,0.0,4.275927543640137,0.673342227935791,4.623622417449951,2.7206766605377197
224,0.11354941129684448,9.106850624084473,0.0,0.04020901396870613,9.914119720458984,0.0,0.07974065095186234,4.969069957733154,12.540437698364258,27.412988662719727,0.0,4.063877582550049,0.7200760245323181,4.201778888702393,2.979759931564331
225,0.1247204840183258,9.16150188446045,0.0,0.03642982989549637,9.620829582214355,0.0,0.08455144613981247,6.200141906738281,12.275162696838379,66.95267486572266,0.0,3.8051838874816895,0.9787365198135376,3.858828544616699,2.6558837890625
226,0.11821754276752472,10.059806823730469,2.6226044269606064e-07,0.048803120851516724,10.212874412536621,0.0,0.09122256934642792,6.28446626663208,25.68891716003418,77.06221008300781,0.0010239481925964355,4.346324920654297,0.7861490249633789,4.446159839630127,3.270725727081299
227,0.09802494198083878,10.880807876586914,0.0,0.07453331351280212,9.604188919067383,0.0,0.09420379251241684,22.226577758789062,97.87592315673828,358.8736877441406,0.0,3.694962739944458,0.5667136907577515,4.530141830444336,6.687711715698242
228,0.09539137035608292,8.843337059020996,0.0,0.028943678364157677,8.986477851867676,0.0,0.06658211350440979,4.673755168914795,10.795387268066406,27.21004867553711,0.0,3.350930690765381,0.5400565266609192,3.467005968093872,2.3217573165893555
229,0.1126297116279602,8.155557632446289,0.0,0.05719965323805809,8.71541690826416,0.0,0.09149951487779617,4.414150714874268,12.93712329864502,18.45496940612793,0.0,2.970508098602295,0.6163715124130249,3.378685712814331,2.595412015914917
230,0.13295526802539825,8.631952285766602,0.0,0.05902406573295593,9.357889175415039,0.0,0.1023714616894722,4.604775428771973,11.705031394958496,20.11081314086914,0.0,3.7319536209106445,0.9023443460464478,3.7645628452301025,2.6802711486816406
