progress/problems,perf/calls_to_generate,progress/total_problems,progress/samples,progress/total_tokens,prompt_len/max,seq_len/max,completion_len/max,step,time/generate_completions,seq_len/min,perf/problem_requests,time/step,metrics/pattern_reward,is_truncated/mean,completion_len/mean,_timestamp,metrics/affix_reward,progress/tokens,seq_len/mean,time/update_weights,progress/total_samples,batch/solve_all,_runtime,metrics/char_overlap_reward,_step,perf/throughput,batch/solve_none,batch/effective_batch_size,reward/mean,perf/completion_requests,time/save_ckpt,metrics/length_penalty_reward,prompt_len/min,prompt_len/mean,time/wait_for_weight_ckpt,completion_len/min,metrics/exact_match_reward,is_truncated/min,progress/ckpt_step,is_truncated/max
32,1,13536,256,19601572.0,192,231.125,59.125,422,3.2975411415100098,107.0,32,4.50115442276001,0,0.0,16.96484375,1762703384.8520029,1.0,37607,146.90234375,0.9339773654937744,108288,0,2445.841435265,0.4431475067800136,422,11404.558240865194,0,1,0.3255924944176286,256,0.0,0.9130866204108391,98,129.9375,3.9577484130859375e-05,8.25,0,0,421,0.0
32,1,13568,256,19638151.0,197,257.125,60.125,423,3.3468568325042725,107.875,32,5.62161111831665,0,0.0,17.04296875,1762703390.4771366,1.0,36579,142.88671875,1.008737564086914,108544,0,2451.933425987,0.5058259407772621,423,10929.359046598329,0,1,0.3430585974805024,256,0.0,0.9459560621669996,97,125.84375,1.001399278640747,8.0,0,0,422,0.0
32,1,13600,256,19675640.0,242,319.0,77.0,424,4.954357385635376,105.875,32,6.088075876235962,0,0.0,17.41015625,1762703396.5689292,0.9609375,37489,146.44140625,0.8670315742492676,108800,0,2456.177650214,0.5145342247625123,424,7566.874385908312,0,1,0.3440332478464835,256,0.0,0.96688435262654,96,129.03125,8.249282836914062e-05,8.875,0,0,423,0.0
32,1,13632,256,19712058.0,182,233.625,55.0,425,2.9556143283843994,106.75,32,4.240300893783569,0,0.0,16.3828125,1762703400.813249,0.98046875,36418,142.2578125,1.011439323425293,109056,0,2461.368072065,0.46655625287814795,425,12321.634676844607,0,1,0.33835728852205815,256,0.0,0.9799944196428572,97,125.875,4.9591064453125e-05,8.0,0,0,424,0.0
32,1,13664,256,19749242.0,242,283.25,41.25,426,2.9149820804595947,105.0,32,5.186858654022217,0,0.0,14.1875,1762703406.003815,0.95703125,37184,145.25,0.9934120178222656,109312,0,2466.502899965,0.4942490022534298,426,12756.167610518323,0,1,0.33867344848234177,256,0.0,0.9608034868777056,96,131.0625,1.0014262199401855,8.5,0,0,425,0.0
32,1,13696,256,19786963.0,193,246.375,65.375,427,2.4281222820281982,105.875,32,5.131273031234741,0,0.0,16.19140625,1762703411.138608,1.0,37721,147.34765625,1.0882866382598877,109568,0,2472.068174672,0.41466346363061446,427,15535.049564510335,0,1,0.32478397620826577,256,0.0,0.9456752232142858,97,131.15625,1.001357078552246,8.25,0,0,426,0.0
32,1,13728,256,19821267.0,180,218.0,43.0,428,3.2882864475250244,107.0,32,5.561126470565796,0,0.0,14.09375,1762703416.7036471,1.0,34304,134.0,0.9930572509765625,109824,0,2476.765776715,0.45854770423886715,428,10432.18118233568,0,1,0.33831528861563054,256,0.0,0.9773716517857143,96,119.90625,1.0014164447784424,8.625,0,0,427,0.0
32,1,13760,256,19858823.0,208,224.5,53.875,429,3.172431230545044,108.75,32,4.694404125213623,0,0.0,16.171875,1762703421.401932,0.96875,37556,146.703125,0.9047317504882812,110080,0,2481.95887819,0.3909394726611046,429,11838.239277939412,0,1,0.31638962444293517,256,0.0,0.9421781994047619,98,130.53125,0.00012350082397460938,8.0,0,0,428,0.0
32,1,13792,256,19895636.0,173,209.375,44.375,430,3.9397032260894775,108.0,32,5.1893110275268555,0,0.0,15.80078125,1762703426.5946612,1.0,36813,143.80078125,0.980252742767334,110336,0,2487.034444121,0.44707995452152094,430,9344.104844298217,0,1,0.3262763648479158,256,0.0,0.9124024929574103,100,128.0,5.030632019042969e-05,8.0,0,0,429,0.0
32,1,13824,256,19933739.0,193,220.25,32.625,431,3.555178642272949,108.25,32,5.071471929550171,0,0.0,15.83984375,1762703431.6699514,0.9518229166666666,38103,148.83984375,0.9830513000488281,110592,0,2492.229250638,0.5200631246730568,431,10717.604889648928,0,1,0.3483536777619923,256,0.0,0.9943917410714286,98,133.0,7.82012939453125e-05,8.0,0,0,430,0.0
32,1,13856,256,19969625.0,206,262.375,56.375,432,2.915764808654785,106.625,32,5.191279172897339,0,0.0,15.4921875,1762703436.8650143,0.9622395833333333,35886,140.1796875,0.998429536819458,110848,0,2497.028117802,0.4934276447319067,432,12307.577035527887,0,1,0.3434195319225718,256,0.0,0.9900669642857143,98,124.6875,1.0014290809631348,8.125,0,0,431,0.0
32,1,13888,256,20005239.0,212,259.375,66.375,433,2.1869866847991943,105.75,32,4.79531717300415,0,0.0,14.8046875,1762703441.66388,0.96875,35614,139.1171875,1.0254130363464355,111104,0,2503.015421219,0.45638329308222003,433,16284.507010279316,0,1,0.32925377915215825,256,0.0,0.9406808035714286,97,124.3125,1.0013816356658936,8.0,0,0,432,0.0
32,1,13920,256,20041746.0,205,220.875,33.875,434,3.708329916000366,107.75,32,5.983731985092163,0,0.0,14.57421875,1762703447.6511285,0.953125,36507,142.60546875,1.0142667293548584,111360,0,2506.843728442,0.48929600290248754,434,9844.593341731246,0,1,0.33662384901799747,256,0.0,0.9563476562500001,97,128.03125,1.001335859298706,8.75,0,0,433,0.0
32,1,13952,256,20078087.0,237,274.375,37.375,435,2.437222480773926,106.375,32,3.8246171474456787,0,0.0,15.11328125,1762703451.4794483,0.984375,36341,141.95703125,0.8027052879333496,111616,0,2513.58608446,0.5095560356647324,435,14910.825862914298,0,1,0.3451840865972322,256,0.0,0.9655691964285714,96,126.84375,4.9114227294921875e-05,8.25,0,0,434,0.0
32,1,13984,256,20114945.0,220,272.875,55.0,436,3.4126501083374023,104.75,32,6.738763809204102,0,0.0,16.1015625,1762703458.2217677,1.0,36858,143.9765625,0.8125002384185791,111872,0,2517.194546248,0.46828882660254834,436,10800.40403496177,0,1,0.341800901481224,256,0.0,0.9876209077380953,96,127.875,2.0025386810302734,8.75,0,0,435,0.0
32,1,14016,256,20151798.0,175,210.25,35.25,437,2.386298418045044,112.0,32,3.6050093173980713,0,0.0,14.86328125,1762703461.8303409,0.9622395833333334,36853,143.95703125,0.951045036315918,112128,0,2523.61226939,0.4688706003175929,437,15443.583971442904,0,1,0.3277507797970143,256,0.0,0.918351342667749,104,129.09375,4.2438507080078125e-05,8.0,0,0,436,0.0
32,1,14048,256,20187193.0,170,214.25,50.25,438,3.2140095233917236,106.125,32,6.414210557937622,0,0.0,14.91796875,1762703468.2479687,0.96875,35395,138.26171875,0.9369630813598633,112384,0,2528.564283347,0.42931514079683286,438,11012.724057720863,0,1,0.318149706324951,256,0.0,0.902744521103896,97,123.34375,2.002542734146118,8.625,0,0,437,0.0
32,1,14080,256,20222941.0,196,230.5,50.5,439,3.860861301422119,106.0,32,4.948409557342529,0,0.0,15.203125,1762703473.2003064,0.9778645833333333,35748,139.640625,0.8098239898681641,112640,0,2533.658378863,0.5093407245144619,439,9259.07387215192,0,1,0.3398772468035959,256,0.0,0.9348176237824675,96,124.4375,4.482269287109375e-05,8.875,0,0,438,0.0
32,1,14112,256,20257943.0,181,221.375,43.625,440,3.844682455062866,105.5,32,5.09021258354187,0,0.0,14.1640625,1762703478.29417,0.90625,35002,136.7265625,0.9772801399230957,112896,0,2538.780817357,0.44522369400896517,440,9104.002842655484,0,1,0.3154407158715982,256,0.0,0.9051398471320347,96,122.5625,9.202957153320312e-05,8.0,0,0,439,0.0
32,1,14144,256,20295525.0,202,262.375,77.375,441,2.945108652114868,107.375,32,5.1189048290252686,0,0.0,18.4921875,1762703483.416565,0.962890625,37582,146.8046875,0.907158374786377,113152,0,2545.370946444,0.42576398325862264,441,12760.819528003678,0,1,0.32322326134328294,256,0.0,0.9452093479437229,98,128.3125,1.0013377666473389,8.375,0,0,440,0.0
32,1,14176,256,20338423.0,617,682.125,65.125,442,4.3117876052856445,106.5,32,6.58613133430481,0,0.0,21.9765625,1762703490.0064392,1.0,42898,167.5703125,0.9826223850250244,113408,0,2550.016070316,0.49142684839822015,442,9949.005824733364,0,1,0.3384731379660451,256,0.0,0.9345851219093406,96,145.59375,1.001366376876831,8.75,0,0,441,0.0
32,1,14208,256,20377008.0,223,237.0,32.625,443,3.4172286987304688,113.0,32,4.6404595375061035,0,0.0,15.22265625,1762703494.6508331,0.927734375,38585,150.72265625,0.9471478462219238,113664,0,2556.494166431,0.44024411740882663,443,11291.313342397796,0,1,0.3205223801984861,256,0.0,0.9313341281114719,103,135.5,6.937980651855469e-05,9.0,0,0,442,0.0
32,1,14240,256,20411053.0,172,233.375,62.375,444,3.082789897918701,106.125,32,6.47417426109314,0,0.0,13.95703125,1762703501.1299236,0.98828125,34045,132.98828125,1.125596523284912,113920,0,2560.879749977,0.46037472104148325,444,11043.568043020046,0,1,0.335971491996446,256,0.0,0.9671228185876624,97,119.03125,2.002452850341797,8.0,0,0,443,0.0
32,1,14272,256,20445858.0,192,254.25,62.25,445,3.131398916244507,107.5,32,4.381861448287964,0,0.0,15.83203125,1762703505.5154402,1.0,34805,135.95703125,0.9788572788238525,114176,0,2565.801426218,0.48488515231219176,445,11114.840660972608,0,1,0.34346838090886694,256,0.0,0.9766090029761905,98,120.125,4.029273986816406e-05,8.25,0,0,444,0.0
32,1,14304,256,20482485.0,201,262.875,61.875,446,3.5166263580322266,106.125,32,4.917978763580322,0,0.0,15.10546875,1762703510.4371748,0.9212239583333334,36627,143.07421875,1.0910615921020508,114432,0,2570.723655424,0.4583219460966189,446,10415.38004637351,0,1,0.3283626779098,256,0.0,0.9638392857142857,98,127.96875,6.651878356933594e-05,8.125,0,0,445,0.0
32,1,14336,256,20522078.0,191,258.625,67.625,447,3.6941189765930176,107.0,32,4.918821334838867,0,0.0,20.62890625,1762703515.359696,1.0,39593,154.66015625,0.9476089477539062,114688,0,2575.831516909,0.5057968396383765,447,10717.846461056735,0,1,0.34404732957540257,256,0.0,0.9525864109848485,97,134.03125,6.413459777832031e-05,9.0,0,0,446,0.0
32,1,14368,256,20555377.0,173,201.75,41.5,448,3.7486584186553955,108.0,32,5.104165315628052,0,0.0,13.91796875,1762703520.467542,1.0,33299,130.07421875,1.0849363803863525,114944,0,2581.146270204,0.4549816149841209,448,8882.911239467907,0,1,0.33644281010346755,256,0.0,0.9696432473776224,97,116.15625,7.939338684082031e-05,8.5,0,0,447,0.0
32,1,14400,256,20591843.0,170,241.375,71.375,449,3.9817888736724854,110.375,32,5.310416221618652,0,0.0,16.8828125,1762703525.7819996,0.96875,36466,142.4453125,1.0653436183929443,115200,0,2585.984878479,0.47744943158608605,449,9158.195262715339,0,1,0.3340005211901568,256,0.0,0.9442375658195972,100,125.5625,6.508827209472656e-05,8.5,0,0,448,0.0
32,1,14432,256,20627529.0,183,245.5,62.5,450,3.60163950920105,108.25,32,4.8351967334747314,0,0.0,15.2734375,1762703530.6209006,1.0,35686,139.3984375,0.9528727531433105,115456,0,2590.58245502,0.4895010115289403,450,9908.265363269576,0,1,0.3424342424843595,256,0.0,0.9635602678571429,98,124.125,6.508827209472656e-05,8.125,0,0,449,0.0
32,1,14464,256,20664267.0,191,254.125,63.125,451,1.9411258697509766,107.125,32,4.593592882156372,0,0.0,17.1015625,1762703535.2182517,0.96875,36738,143.5078125,1.082853078842163,115712,0,2595.706678839,0.4399385398507938,451,18926.129712914008,0,1,0.32649007962194443,256,0.0,0.9441824776785714,98,126.40625,1.0014569759368896,8.0,0,0,450,0.0
32,1,14496,256,20701937.0,200,240.25,63.25,452,2.8904314041137695,107.375,32,5.120843410491943,0,0.0,17.4609375,1762703540.3424845,0.93359375,37670,147.1484375,0.9687259197235107,115968,0,2602.347690423,0.46063061710305364,452,13032.656629175373,0,1,0.32861607877775356,256,0.0,0.954203869047619,97,129.6875,1.0013766288757324,8.375,0,0,451,0.0
32,1,14528,256,20738550.0,181,223.125,42.125,453,3.3648838996887207,109.0,32,6.637385129928589,0,0.0,15.33203125,1762703546.9834101,0.96875,36613,143.01953125,1.0030739307403564,116224,0,2607.243842028,0.4698803900471943,453,10880.910334941125,0,1,0.3332641385816791,256,0.0,0.9494204038149351,100,127.6875,2.002366065979004,8.0,0,0,452,0.0
32,1,14560,256,20778311.0,231,265.125,63.125,454,3.594015598297119,105.0,32,4.892616510391235,0,0.0,19.37890625,1762703551.879854,0.9498697916666667,39761,155.31640625,1.0179402828216553,116480,0,2612.171805571,0.4537405276799641,454,11063.112808647566,0,1,0.32651779320509455,256,0.0,0.9385513900162338,97,135.9375,4.935264587402344e-05,8.0,0,0,453,0.0
32,1,14592,256,20814758.0,202,232.5,62.5,455,3.3766534328460693,106.625,32,4.923931837081909,0,0.0,16.71484375,1762703556.8074324,0.982421875,36447,142.37109375,0.9397122859954834,116736,0,2616.589562645,0.41627378786014574,455,10793.823152078723,0,1,0.31797512509513104,256,0.0,0.909854533487346,98,125.65625,8.106231689453125e-05,8.0,0,0,454,0.0
32,1,14624,256,20851375.0,174,217.25,58.25,456,3.1124472618103027,109.125,32,4.414151430130005,0,0.0,17.00390625,1762703561.2252402,1.0,36617,143.03515625,1.0342390537261963,116992,0,2622.002012798,0.46272015164832175,456,11764.697332960539,0,1,0.33306858390109295,256,0.0,0.9368303571428571,99,126.03125,5.936622619628906e-05,8.0,0,0,455,0.0
32,1,14656,256,20889162.0,186,226.0,55.0,457,3.1672511100769043,107.875,32,5.408749341964722,0,0.0,16.63671875,1762703566.6376846,0.9010416666666667,37787,147.60546875,0.9664022922515869,117248,0,2627.965148929,0.4809454445598292,457,11930.534929730435,0,1,0.3283162618692169,256,0.0,0.9468200419372294,97,130.96875,1.0014705657958984,8.375,0,0,456,0.0
32,1,14688,256,20926793.0,167,219.875,52.875,458,4.657095909118652,107.875,32,5.959362030029297,0,0.0,16.27734375,1762703572.601077,0.94140625,37631,146.99609375,1.021120548248291,117504,0,2632.253206332,0.47700545468102995,458,8080.357530605721,0,1,0.33079945234042674,256,0.0,0.9417182426948052,97,130.71875,9.870529174804688e-05,9.0,0,0,457,0.0
32,1,14720,256,20962755.0,198,231.375,56.875,459,3.0480992794036865,107.0,32,4.284049034118652,0,0.0,15.4140625,1762703576.8889444,0.97265625,35962,140.4765625,0.9622726440429688,117760,0,2637.70785619,0.44024097339756624,459,11798.172140585726,0,1,0.3225640108945482,256,0.0,0.9150012747668996,96,125.0625,9.34600830078125e-05,8.875,0,0,458,0.0
32,1,14752,256,20999855.0,202,255.375,56.5,460,3.212676763534546,105.875,32,5.451155185699463,0,0.0,16.390625,1762703582.3435175,0.953125,37100,144.921875,0.9773132801055908,118016,0,2642.671933687,0.4923385851975625,460,11548.002718824117,0,1,0.3403122153146748,256,0.0,0.9768799885010823,97,128.53125,1.0014140605926514,8.0,0,0,459,0.0
32,1,14784,256,21036092.0,212,245.25,33.25,461,3.7315847873687744,106.75,32,4.9600255489349365,0,0.0,15.05078125,1762703587.3074498,1.0,36237,141.55078125,0.9421932697296143,118272,0,2648.545737823,0.4605050122605824,461,9710.887482085469,0,1,0.33095663656409824,256,0.0,0.9257042274132118,96,126.5,4.482269287109375e-05,8.25,0,0,460,0.0
32,1,14816,256,21071339.0,196,230.875,62.875,462,3.502633810043335,107.625,32,5.8704674243927,0,0.0,15.05859375,1762703593.181759,0.951171875,35247,137.68359375,1.0910370349884033,118528,0,2653.754598982,0.45966873253631413,462,10062.998849304182,0,1,0.33301633579297707,256,0.0,0.9731026785714286,97,122.625,1.0014591217041016,8.0,0,0,461,0.0
32,1,14848,256,21107072.0,162,189.125,29.125,463,3.9882702827453613,106.5,32,5.203652381896973,0,0.0,14.95703125,1762703598.3890753,0.984375,35733,139.58203125,0.9509143829345703,118784,0,2659.133359542,0.4671079341127194,463,8959.523168375357,0,1,0.3351570778939725,256,0.0,0.9553199404761905,97,124.625,7.605552673339844e-05,8.0,0,0,462,0.0
32,1,14880,256,21146595.0,207,256.75,55.0,464,3.9724509716033936,106.625,32,5.375964164733887,0,0.0,19.88671875,1762703603.768837,0.96875,39523,154.38671875,1.102222204208374,119040,0,2664.148552157,0.5294699702813896,464,9949.273202495284,0,1,0.35016575744913514,256,0.0,0.9826450892857143,97,134.5,7.2479248046875e-05,8.0,0,0,463,0.0
32,1,14912,256,21183369.0,195,269.375,74.375,465,3.77502179145813,107.5,32,5.0115742683410645,0,0.0,16.7734375,1762703608.7846122,0.9798177083333333,36774,143.6484375,0.9529919624328613,119296,0,2667.56310947,0.40881137556030156,465,9741.400720708363,0,1,0.32064375170838066,256,0.0,0.9393313717532468,97,126.875,0.00011348724365234375,8.0,0,0,464,0.0
32,1,14944,256,21218720.0,231,264.625,55.0,466,2.212801218032837,107.0,32,3.4108219146728516,0,0.0,15.15234375,1762703612.1991987,0.96484375,35351,138.08984375,0.9292237758636475,119552,0,2672.93925286,0.4512369095952937,466,15975.678118718122,0,1,0.3263119569924229,256,0.0,0.9305346671557609,97,122.9375,5.054473876953125e-05,8.0,0,0,465,0.0
32,1,14976,256,21255160.0,166,207.75,43.75,467,2.093994140625,106.875,32,5.372228384017944,0,0.0,15.40625,1762703617.5749433,0.94140625,36440,142.34375,1.0080862045288086,119808,0,2678.468765652,0.49004993640533634,467,17402.149935875015,0,1,0.3295858674555803,256,0.0,0.9162350344967531,96,126.9375,2.002459764480591,8.75,0,0,466,0.0
32,1,15008,256,21292893.0,223,331.125,108.125,468,2.91282057762146,108.875,32,5.526126146316528,0,0.0,18.23828125,1762703623.1045012,0.96484375,37733,147.39453125,1.0775120258331299,120064,0,2683.543053389,0.46616896816998976,468,12954.110627305397,0,1,0.32908270546435514,256,0.0,0.9290969122023809,98,129.15625,1.001356601715088,9.0,0,0,467,0.0
32,1,15040,256,21331038.0,195,238.5,65.125,469,3.894237518310547,108.25,32,5.070396661758423,0,0.0,19.91015625,1762703628.1786618,1.0,38145,149.00390625,0.8904314041137695,120320,0,2689.411410857,0.4477999401370163,469,9795.242283153957,0,1,0.3242022110387669,256,0.0,0.8976148200757577,97,129.09375,7.271766662597656e-05,8.0,0,0,468,0.0
32,1,15072,256,21368394.0,218,254.75,55.25,470,4.51598858833313,111.125,32,5.8644654750823975,0,0.0,16.640625,1762703634.0470195,0.9375,37356,145.921875,1.061671495437622,120576,0,2693.936877541,0.44798385654952355,470,8271.942957630072,0,1,0.3173654918471799,256,0.0,0.8934581369151682,103,129.28125,7.104873657226562e-05,8.125,0,0,469,0.0
32,1,15104,256,21404894.0,170,182.5,27.75,471,3.1529595851898193,109.5,32,4.522047996520996,0,0.0,14.171875,1762703638.5726843,0.951171875,36500,142.578125,1.0973846912384033,120832,0,2699.475424697,0.4442433075874513,471,11576.424947357062,0,1,0.328635212856776,256,0.0,0.9644624255952381,100,128.40625,0.00010848045349121094,8.5,0,0,470,0.0
32,1,15136,256,21440112.0,178,228.125,59.125,472,3.309689998626709,106.625,32,5.534974813461304,0,0.0,15.0078125,1762703644.111161,1.0,35218,137.5703125,0.9664149284362793,121088,0,2705.482407772,0.48905269686171776,472,10640.875735979207,0,1,0.34168400477412925,256,0.0,0.9591564360119047,96,122.5625,1.0013749599456787,8.0,0,0,471,0.0
32,1,15168,256,21476349.0,187,239.375,64.375,473,4.40431022644043,109.625,32,6.002937078475952,0,0.0,17.20703125,1762703650.1178493,0.96875,36237,141.55078125,1.0439281463623047,121344,0,2710.570566655,0.4872368997766936,473,8227.622064962214,0,1,0.3370578329788777,256,0.0,0.9515696868235931,98,124.34375,6.67572021484375e-05,8.0,0,0,472,0.0
32,1,15200,256,21510405.0,184,220.875,49.875,474,3.5121726989746094,106.75,32,5.084490060806274,0,0.0,14.46875,1762703655.2062955,0.982421875,34056,133.03125,0.9624347686767578,121600,0,2714.637029714,0.48725974811296385,474,9696.561905951483,0,1,0.3386419607833071,256,0.0,0.9529854910714286,96,118.5625,0.00012612342834472656,8.125,0,0,473,0.0
32,1,15232,256,21547386.0,227,293.5,66.5,475,2.8121519088745117,106.875,32,4.062375068664551,0,0.0,17.51953125,1762703659.2724962,1.0,36981,144.45703125,0.9511094093322754,121856,0,2719.940851366,0.4442781342135432,475,13150.427572314418,0,1,0.32410262105942944,256,0.0,0.9016466281114719,96,126.9375,5.340576171875e-05,9.0,0,0,474,0.0
32,1,15264,256,21582691.0,189,261.375,72.375,476,4.021710157394409,108.25,32,5.300270318984985,0,0.0,15.66015625,1762703664.5766153,0.9609375,35305,137.91015625,1.0103232860565186,122112,0,2723.691696651,0.46784195981387666,476,8778.603782544451,0,1,0.33125850458452855,256,0.0,0.9439757508116884,97,122.25,0.000110626220703125,8.25,0,0,475,0.0
32,1,15296,256,21616943.0,158,181.375,30.0,477,2.1799981594085693,108.0,32,3.7473342418670654,0,0.0,14.265625,1762703668.3274598,1.0,34252,133.796875,0.9837889671325684,122368,0,2729.521485144,0.48215497137362495,477,15711.93987122105,0,1,0.3410001911623961,256,0.0,0.9637946459178076,97,119.53125,5.054473876953125e-05,8.125,0,0,476,0.0
32,1,15328,256,21651844.0,171,232.125,67.125,478,2.5106780529022217,108.0,32,5.826246023178101,0,0.0,14.92578125,1762703674.1572826,0.96875,34901,136.33203125,1.0410103797912598,122624,0,2734.062927473,0.41780063591576244,478,13901.025645106565,0,1,0.3182883384250356,256,0.0,0.9190214082792207,97,121.40625,2.002403974533081,8.0,0,0,477,0.0
32,1,15360,256,21689808.0,197,265.375,68.375,479,3.312276601791382,113.0,32,4.537926912307739,0,0.0,18.609375,1762703678.6986616,0.970703125,37964,148.296875,0.9619336128234863,122880,0,2740.216843431,0.49308541015224816,479,11461.603170299211,0,1,0.33540799619441064,256,0.0,0.9314706777597404,105,129.6875,7.43865966796875e-05,8.0,0,0,478,0.0
32,1,15392,256,21726683.0,201,240.125,39.125,480,4.050408601760864,108.375,32,6.150393486022949,0,0.0,16.19921875,1762703684.85254,0.9837239583333334,36875,144.04296875,0.8371617794036865,123136,0,2744.924296484,0.45072359256197253,480,9104.01977320734,0,1,0.3219937969969582,256,0.0,0.8898445510082024,97,127.84375,1.0013399124145508,8.5,0,0,479,0.0
32,1,15424,256,21763389.0,203,280.125,77.125,481,3.468282461166382,106.75,32,4.704242944717407,0,0.0,16.7890625,1762703689.560256,1.0,36706,143.3828125,0.9602580070495605,123392,0,2749.741359215,0.4096854349662939,481,10583.33639517232,0,1,0.32199916846647303,256,0.0,0.9337472098214286,96,126.59375,6.008148193359375e-05,8.0,0,0,480,0.0
32,1,15456,256,21799762.0,260,291.875,43.875,482,3.065305233001709,107.125,32,4.8125903606414795,0,0.0,14.80078125,1762703694.376794,0.9186197916666667,36373,142.08203125,1.4695823192596436,123648,0,2755.669460756,0.448581175033381,482,11866.02874271729,0,1,0.32045465999314804,256,0.0,0.9258429721320346,97,127.28125,0.00012612342834472656,8.0,0,0,481,0.0
32,1,15488,256,21837531.0,201,243.75,58.75,483,3.256129503250122,108.375,32,5.924512624740601,0,0.0,17.97265625,1762703700.3051991,1.0,37769,147.53515625,1.0763683319091797,123904,0,2760.761372835,0.5410845279079062,483,11599.354375279203,0,1,0.3558545121156722,256,0.0,0.9842507102272727,97,129.5625,1.0014917850494385,8.0,0,0,482,0.0
32,1,15520,256,21876332.0,196,233.0,52.75,484,3.862394094467163,106.875,32,5.08870267868042,0,0.0,20.16015625,1762703705.397415,0.9609375,38801,151.56640625,0.9523937702178955,124160,0,2766.831411746,0.5106524688460693,484,10045.841789055654,0,1,0.3404417381888567,256,0.0,0.9481166294642857,97,131.40625,4.696846008300781e-05,8.75,0,0,483,0.0
32,1,15552,256,21912919.0,175,222.75,60.75,485,3.83089017868042,106.875,32,6.066246271133423,0,0.0,17.32421875,1762703711.467165,0.9375,36587,142.91796875,0.950336217880249,124416,0,2770.907751641,0.49226720390781564,485,9550.521756956938,0,1,0.33008210020807416,256,0.0,0.9191910628434066,97,125.59375,1.0013740062713623,8.25,0,0,484,0.0
32,1,15584,256,21950996.0,232,253.875,53.25,486,2.8341004848480225,105.625,32,4.072839260101318,0,0.0,18.42578125,1762703715.5435443,0.9479166666666667,38077,148.73828125,0.9595077037811279,124672,0,2776.433491905,0.46351130159698417,486,13435.30344233432,0,1,0.33154863204662793,256,0.0,0.960364700403763,96,130.3125,5.054473876953125e-05,8.0,0,0,485,0.0
32,1,15616,256,21986008.0,172,228.375,56.375,487,2.087000608444214,109.0,32,5.522597789764404,0,0.0,16.546875,1762703721.0696342,1.0,35012,136.765625,0.9588358402252197,124928,0,2782.149883746,0.4527493357434615,487,16776.22893751824,0,1,0.3292147667022637,256,0.0,0.9244326636904762,98,120.21875,2.0024662017822266,9.875,0,0,486,0.0
32,1,15648,256,22021369.0,166,259.125,93.125,488,3.465620994567871,109.125,32,5.712590217590332,0,0.00390625,16.12890625,1762703726.7856762,0.984375,35361,138.12890625,0.9837274551391602,125184,0,2786.077946772,0.4486671736078375,488,10203.366165955827,0,1,0.33295666168991167,256,0.0,0.9652381797889611,96,122.0,1.0013198852539062,8.0,0,0,487,0.125
32,1,15680,256,22057426.0,201,237.25,61.5,489,2.448263168334961,109.375,32,3.9246180057525635,0,0.0,15.87890625,1762703730.713702,0.984375,36057,140.84765625,0.9802169799804688,125440,0,2791.870664933,0.5224311306456642,489,14727.583401306487,0,1,0.3487621747898471,256,0.0,0.972256324404762,99,124.96875,6.008148193359375e-05,8.0,0,0,488,0.0
32,1,15712,256,22092621.0,178,205.5,44.5,490,2.5430893898010254,108.75,32,5.789220333099365,0,0.0,14.41796875,1762703736.5063927,1.0,35195,137.48046875,0.9821405410766602,125696,0,2798.105343906,0.4365496792399149,490,13839.466336161193,0,1,0.32759990466822525,256,0.0,0.9352664588016151,99,123.0625,2.0024471282958984,8.375,0,0,489,0.0
32,1,15744,256,22130810.0,187,245.75,62.375,491,5.032301425933838,109.25,32,6.231226205825806,0,0.0,19.70703125,1762703742.7413754,0.9375,38189,149.17578125,0.9299371242523193,125952,0,2802.741406612,0.46514086282071804,491,7588.77435345863,0,1,0.3226625256168022,256,0.0,0.9058956870177237,96,129.46875,4.601478576660156e-05,8.0,0,0,490,0.0
32,1,15776,256,22166768.0,182,236.25,57.25,492,3.43422532081604,107.25,32,4.632078647613525,0,0.0,17.5546875,1762703747.377104,0.94921875,35958,140.4609375,0.9360833168029785,126208,0,2807.475978909,0.4562201931666836,492,10470.483629028648,0,1,0.32837380339982025,256,0.0,0.9480525984432234,97,122.90625,9.465217590332031e-05,9.0,0,0,491,0.0
32,1,15808,256,22204674.0,187,225.375,44.875,493,2.1658413410186768,111.0,32,4.730956554412842,0,0.0,18.4140625,1762703752.1117365,0.8932291666666667,37906,148.0703125,0.9788179397583008,126464,0,2814.622597643,0.4554600803858593,493,17501.743679050553,0,1,0.31984142370206325,256,0.0,0.9295099397214985,103,129.65625,1.0014193058013916,8.0,0,0,492,0.0
32,1,15840,256,22242235.0,193,242.75,49.75,494,4.910496473312378,107.25,32,7.143451929092407,0,0.0,18.06640625,1762703759.2586763,0.96875,37561,146.72265625,0.9504547119140625,126720,0,2818.755985745,0.4328536478870853,494,7649.124727843091,0,1,0.32681790427771673,256,0.0,0.955814498001998,97,128.65625,1.0013880729675293,8.0,0,0,493,0.0
32,1,15872,256,22280404.0,182,238.125,67.125,495,2.7952985763549805,110.625,32,4.129348516464233,0,0.0,20.09765625,1762703763.3916717,0.91015625,38169,149.09765625,1.0444412231445312,126976,0,2825.090793831,0.5081375845417977,495,13654.713068173096,0,1,0.33592759958074236,256,0.0,0.9552297178158851,98,129.0,4.863739013671875e-05,8.125,0,0,494,0.0
